"inventory_key","product_key","warehouse_key","inventory_date_key","stock_level","reorder_level","inventory_value","stock_risk_flag"
9033,503,9,20230101,368,100,43225.28,False
9034,503,9,20230606,314,100,36882.44,False
9035,503,9,20231109,278,100,32653.88,False
9036,503,9,20240414,262,100,30774.52,False
9037,503,9,20240917,178,100,20907.88,False
9038,503,9,20250221,196,100,23022.16,False
9039,503,9,20250727,167,100,19615.82,False
9040,503,9,20251231,235,100,27603.10,False
9041,177,5,20230101,217,50,120445.85,False
9042,177,5,20230606,221,50,122666.05,False
9043,177,5,20231109,187,50,103794.35,False
9044,177,5,20240414,195,50,108234.75,False
9045,177,5,20240917,220,50,122111.00,False
9046,177,5,20250221,217,50,120445.85,False
9047,177,5,20250727,187,50,103794.35,False
9048,177,5,20251231,134,50,74376.70,False
9049,768,5,20230101,14,20,528.92,True
9050,768,5,20230606,0,20,0.00,True
9051,768,5,20231109,0,20,0.00,True
9052,768,5,20240414,2,20,75.56,True
9053,768,5,20240917,0,20,0.00,True
9054,768,5,20250221,4,20,151.12,True
9055,768,5,20250727,9,20,340.02,True
9056,768,5,20251231,12,20,453.36,True
9057,440,8,20230101,239,50,3044.86,False
9058,440,8,20230606,287,50,3656.38,False
9059,440,8,20231109,247,50,3146.78,False
9060,440,8,20240414,249,50,3172.26,False
9061,440,8,20240917,276,50,3516.24,False
9062,440,8,20250221,248,50,3159.52,False
9063,440,8,20250727,284,50,3618.16,False
9064,440,8,20251231,276,50,3516.24,False
9065,894,5,20230101,448,100,78762.88,False
9066,894,5,20230606,459,100,80696.79,False
9067,894,5,20231109,451,100,79290.31,False
9068,894,5,20240414,593,100,104255.33,False
9069,894,5,20240917,549,100,96519.69,False
9070,894,5,20250221,429,100,75422.49,False
9071,894,5,20250727,426,100,74895.06,False
9072,894,5,20251231,400,100,70324.00,False
9073,773,9,20230101,29,20,1068.36,False
9074,773,9,20230606,28,20,1031.52,False
9075,773,9,20231109,27,20,994.68,False
9076,773,9,20240414,14,20,515.76,True
9077,773,9,20240917,18,20,663.12,True
9078,773,9,20250221,6,20,221.04,True
9079,773,9,20250727,18,20,663.12,True
9080,773,9,20251231,27,20,994.68,False
9081,134,3,20230101,8,10,119.52,True
9082,134,3,20230606,15,10,224.10,False
9083,134,3,20231109,18,10,268.92,False
9084,134,3,20240414,16,10,239.04,False
9085,134,3,20240917,12,10,179.28,False
9086,134,3,20250221,6,10,89.64,True
9087,134,3,20250727,12,10,179.28,False
9088,134,3,20251231,14,10,209.16,False
9089,836,10,20230101,42,10,346.92,False
9090,836,10,20230606,51,10,421.26,False
9091,836,10,20231109,49,10,404.74,False
9092,836,10,20240414,54,10,446.04,False
9093,836,10,20240917,48,10,396.48,False
9094,836,10,20250221,40,10,330.40,False
9095,836,10,20250727,38,10,313.88,False
9096,836,10,20251231,35,10,289.10,False
9097,970,8,20230101,169,50,92799.59,False
9098,970,8,20230606,205,50,112567.55,False
9099,970,8,20231109,201,50,110371.11,False
9100,970,8,20240414,209,50,114763.99,False
9101,970,8,20240917,227,50,124647.97,False
9102,970,8,20250221,202,50,110920.22,False
9103,970,8,20250727,214,50,117509.54,False
9104,970,8,20251231,216,50,118607.76,False
9105,47,4,20230101,33,25,1533.18,False
9106,47,4,20230606,42,25,1951.32,False
9107,47,4,20231109,55,25,2555.30,False
9108,47,4,20240414,61,25,2834.06,False
9109,47,4,20240917,58,25,2694.68,False
9110,47,4,20250221,43,25,1997.78,False
9111,47,4,20250727,37,25,1719.02,False
9112,47,4,20251231,43,25,1997.78,False
9113,164,12,20230101,17,10,8347.68,False
9114,164,12,20230606,17,10,8347.68,False
9115,164,12,20231109,30,10,14731.20,False
9116,164,12,20240414,39,10,19150.56,False
9117,164,12,20240917,28,10,13749.12,False
9118,164,12,20250221,24,10,11784.96,False
9119,164,12,20250727,35,10,17186.40,False
9120,164,12,20251231,42,10,20623.68,False
9121,334,4,20230101,129,25,70394.01,False
9122,334,4,20230606,150,25,81853.50,False
9123,334,4,20231109,164,25,89493.16,False
9124,334,4,20240414,170,25,92767.30,False
9125,334,4,20240917,189,25,103135.41,False
9126,334,4,20250221,194,25,105863.86,False
9127,334,4,20250727,205,25,111866.45,False
9128,334,4,20251231,199,25,108592.31,False
9129,271,6,20230101,242,50,20252.98,False
9130,271,6,20230606,247,50,20671.43,False
9131,271,6,20231109,277,50,23182.13,False
9132,271,6,20240414,338,50,28287.22,False
9133,271,6,20240917,314,50,26278.66,False
9134,271,6,20250221,341,50,28538.29,False
9135,271,6,20250727,308,50,25776.52,False
9136,271,6,20251231,313,50,26194.97,False
9137,659,12,20230101,214,75,42975.48,False
9138,659,12,20230606,220,75,44180.40,False
9139,659,12,20231109,198,75,39762.36,False
9140,659,12,20240414,211,75,42373.02,False
9141,659,12,20240917,240,75,48196.80,False
9142,659,12,20250221,257,75,51610.74,False
9143,659,12,20250727,235,75,47192.70,False
9144,659,12,20251231,271,75,54422.22,False
9145,324,8,20230101,38,10,6025.28,False
9146,324,8,20230606,41,10,6500.96,False
9147,324,8,20231109,40,10,6342.40,False
9148,324,8,20240414,43,10,6818.08,False
9149,324,8,20240917,39,10,6183.84,False
9150,324,8,20250221,40,10,6342.40,False
9151,324,8,20250727,40,10,6342.40,False
9152,324,8,20251231,42,10,6659.52,False
9153,450,8,20230101,49,10,3636.78,False
9154,450,8,20230606,43,10,3191.46,False
9155,450,8,20231109,38,10,2820.36,False
9156,450,8,20240414,35,10,2597.70,False
9157,450,8,20240917,30,10,2226.60,False
9158,450,8,20250221,31,10,2300.82,False
9159,450,8,20250727,25,10,1855.50,False
9160,450,8,20251231,32,10,2375.04,False
9161,695,6,20230101,22,10,848.32,False
9162,695,6,20230606,22,10,848.32,False
9163,695,6,20231109,15,10,578.40,False
9164,695,6,20240414,19,10,732.64,False
9165,695,6,20240917,15,10,578.40,False
9166,695,6,20250221,22,10,848.32,False
9167,695,6,20250727,20,10,771.20,False
9168,695,6,20251231,14,10,539.84,False
9169,551,9,20230101,17,20,153.51,True
9170,551,9,20230606,16,20,144.48,True
9171,551,9,20231109,23,20,207.69,False
9172,551,9,20240414,37,20,334.11,False
9173,551,9,20240917,23,20,207.69,False
9174,551,9,20250221,26,20,234.78,False
9175,551,9,20250727,23,20,207.69,False
9176,551,9,20251231,21,20,189.63,False
9177,814,10,20230101,114,20,5029.68,False
9178,814,10,20230606,113,20,4985.56,False
9179,814,10,20231109,119,20,5250.28,False
9180,814,10,20240414,122,20,5382.64,False
9181,814,10,20240917,140,20,6176.80,False
9182,814,10,20250221,156,20,6882.72,False
9183,814,10,20250727,142,20,6265.04,False
9184,814,10,20251231,131,20,5779.72,False
9185,386,8,20230101,71,50,16840.49,False
9186,386,8,20230606,117,50,27751.23,False
9187,386,8,20231109,78,50,18500.82,False
9188,386,8,20240414,83,50,19686.77,False
9189,386,8,20240917,92,50,21821.48,False
9190,386,8,20250221,96,50,22770.24,False
9191,386,8,20250727,103,50,24430.57,False
9192,386,8,20251231,80,50,18975.20,False
9193,788,7,20230101,207,75,3330.63,False
9194,788,7,20230606,200,75,3218.00,False
9195,788,7,20231109,190,75,3057.10,False
9196,788,7,20240414,193,75,3105.37,False
9197,788,7,20240917,135,75,2172.15,False
9198,788,7,20250221,184,75,2960.56,False
9199,788,7,20250727,234,75,3765.06,False
9200,788,7,20251231,195,75,3137.55,False
9201,835,10,20230101,295,75,23246.00,False
9202,835,10,20230606,351,75,27658.80,False
9203,835,10,20231109,333,75,26240.40,False
9204,835,10,20240414,339,75,26713.20,False
9205,835,10,20240917,303,75,23876.40,False
9206,835,10,20250221,319,75,25137.20,False
9207,835,10,20250727,373,75,29392.40,False
9208,835,10,20251231,351,75,27658.80,False
9209,368,7,20230101,46,10,12258.08,False
9210,368,7,20230606,41,10,10925.68,False
9211,368,7,20231109,33,10,8793.84,False
9212,368,7,20240414,32,10,8527.36,False
9213,368,7,20240917,34,10,9060.32,False
9214,368,7,20250221,32,10,8527.36,False
9215,368,7,20250727,36,10,9593.28,False
9216,368,7,20251231,34,10,9060.32,False
9217,638,6,20230101,225,100,22234.50,False
9218,638,6,20230606,177,100,17491.14,False
9219,638,6,20231109,197,100,19467.54,False
9220,638,6,20240414,224,100,22135.68,False
9221,638,6,20240917,283,100,27966.06,False
9222,638,6,20250221,357,100,35278.74,False
9223,638,6,20250727,455,100,44963.10,False
9224,638,6,20251231,498,100,49212.36,False
9225,928,10,20230101,8,10,3499.04,True
9226,928,10,20230606,5,10,2186.90,True
9227,928,10,20231109,12,10,5248.56,False
9228,928,10,20240414,14,10,6123.32,False
9229,928,10,20240917,11,10,4811.18,False
9230,928,10,20250221,16,10,6998.08,False
9231,928,10,20250727,21,10,9184.98,False
9232,928,10,20251231,23,10,10059.74,False
9233,598,11,20230101,88,50,27583.60,False
9234,598,11,20230606,85,50,26643.25,False
9235,598,11,20231109,76,50,23822.20,False
9236,598,11,20240414,105,50,32912.25,False
9237,598,11,20240917,116,50,36360.20,False
9238,598,11,20250221,128,50,40121.60,False
9239,598,11,20250727,103,50,32285.35,False
9240,598,11,20251231,77,50,24135.65,False
9241,629,1,20230101,308,75,31351.32,False
9242,629,1,20230606,311,75,31656.69,False
9243,629,1,20231109,321,75,32674.59,False
9244,629,1,20240414,347,75,35321.13,False
9245,629,1,20240917,344,75,35015.76,False
9246,629,1,20250221,358,75,36440.82,False
9247,629,1,20250727,341,75,34710.39,False
9248,629,1,20251231,416,75,42344.64,False
9249,920,12,20230101,151,25,22846.30,False
9250,920,12,20230606,134,25,20274.20,False
9251,920,12,20231109,114,25,17248.20,False
9252,920,12,20240414,89,25,13465.70,False
9253,920,12,20240917,84,25,12709.20,False
9254,920,12,20250221,38,25,5749.40,False
9255,920,12,20250727,59,25,8926.70,False
9256,920,12,20251231,50,25,7565.00,False
9257,626,5,20230101,135,75,5032.80,False
9258,626,5,20230606,146,75,5442.88,False
9259,626,5,20231109,108,75,4026.24,False
9260,626,5,20240414,112,75,4175.36,False
9261,626,5,20240917,127,75,4734.56,False
9262,626,5,20250221,83,75,3094.24,False
9263,626,5,20250727,108,75,4026.24,False
9264,626,5,20251231,101,75,3765.28,False
9265,740,6,20230101,35,25,410.55,False
9266,740,6,20230606,30,25,351.90,False
9267,740,6,20231109,18,25,211.14,True
9268,740,6,20240414,11,25,129.03,True
9269,740,6,20240917,24,25,281.52,True
9270,740,6,20250221,21,25,246.33,True
9271,740,6,20250727,18,25,211.14,True
9272,740,6,20251231,19,25,222.87,True
9273,264,4,20230101,73,25,53519.95,False
9274,264,4,20230606,81,25,59385.15,False
9275,264,4,20231109,76,25,55719.40,False
9276,264,4,20240414,73,25,53519.95,False
9277,264,4,20240917,73,25,53519.95,False
9278,264,4,20250221,68,25,49854.20,False
9279,264,4,20250727,82,25,60118.30,False
9280,264,4,20251231,80,25,58652.00,False
9281,886,8,20230101,78,25,160.68,False
9282,886,8,20230606,78,25,160.68,False
9283,886,8,20231109,76,25,156.56,False
9284,886,8,20240414,54,25,111.24,False
9285,886,8,20240917,31,25,63.86,False
9286,886,8,20250221,26,25,53.56,False
9287,886,8,20250727,32,25,65.92,False
9288,886,8,20251231,23,25,47.38,True
9289,310,7,20230101,192,50,49355.52,False
9290,310,7,20230606,164,50,42157.84,False
9291,310,7,20231109,179,50,46013.74,False
9292,310,7,20240414,198,50,50897.88,False
9293,310,7,20240917,168,50,43186.08,False
9294,310,7,20250221,169,50,43443.14,False
9295,310,7,20250727,147,50,37787.82,False
9296,310,7,20251231,171,50,43957.26,False
9297,369,3,20230101,35,10,6925.45,False
9298,369,3,20230606,39,10,7716.93,False
9299,369,3,20231109,44,10,8706.28,False
9300,369,3,20240414,49,10,9695.63,False
9301,369,3,20240917,50,10,9893.50,False
9302,369,3,20250221,56,10,11080.72,False
9303,369,3,20250727,53,10,10487.11,False
9304,369,3,20251231,57,10,11278.59,False
9305,404,10,20230101,560,100,25580.80,False
9306,404,10,20230606,525,100,23982.00,False
9307,404,10,20231109,441,100,20144.88,False
9308,404,10,20240414,433,100,19779.44,False
9309,404,10,20240917,405,100,18500.40,False
9310,404,10,20250221,321,100,14663.28,False
9311,404,10,20250727,343,100,15668.24,False
9312,404,10,20251231,332,100,15165.76,False
9313,918,4,20230101,47,20,5734.94,False
9314,918,4,20230606,22,20,2684.44,False
9315,918,4,20231109,23,20,2806.46,False
9316,918,4,20240414,24,20,2928.48,False
9317,918,4,20240917,30,20,3660.60,False
9318,918,4,20250221,35,20,4270.70,False
9319,918,4,20250727,28,20,3416.56,False
9320,918,4,20251231,32,20,3904.64,False
9321,167,8,20230101,166,75,5919.56,False
9322,167,8,20230606,103,75,3672.98,False
9323,167,8,20231109,123,75,4386.18,False
9324,167,8,20240414,100,75,3566.00,False
9325,167,8,20240917,114,75,4065.24,False
9326,167,8,20250221,141,75,5028.06,False
9327,167,8,20250727,140,75,4992.40,False
9328,167,8,20251231,161,75,5741.26,False
9329,919,6,20230101,78,25,9292.92,False
9330,919,6,20230606,75,25,8935.50,False
9331,919,6,20231109,61,25,7267.54,False
9332,919,6,20240414,69,25,8220.66,False
9333,919,6,20240917,64,25,7624.96,False
9334,919,6,20250221,64,25,7624.96,False
9335,919,6,20250727,63,25,7505.82,False
9336,919,6,20251231,66,25,7863.24,False
9337,44,9,20230101,9,10,6199.65,True
9338,44,9,20230606,4,10,2755.40,True
9339,44,9,20231109,1,10,688.85,True
9340,44,9,20240414,0,10,0.00,True
9341,44,9,20240917,4,10,2755.40,True
9342,44,9,20250221,5,10,3444.25,True
9343,44,9,20250727,6,10,4133.10,True
9344,44,9,20251231,0,10,0.00,True
9345,312,1,20230101,144,50,42539.04,False
9346,312,1,20230606,132,50,38994.12,False
9347,312,1,20231109,142,50,41948.22,False
9348,312,1,20240414,173,50,51105.93,False
9349,312,1,20240917,117,50,34562.97,False
9350,312,1,20250221,131,50,38698.71,False
9351,312,1,20250727,113,50,33381.33,False
9352,312,1,20251231,104,50,30722.64,False
9353,28,5,20230101,110,20,15566.10,False
9354,28,5,20230606,107,20,15141.57,False
9355,28,5,20231109,131,20,18537.81,False
9356,28,5,20240414,124,20,17547.24,False
9357,28,5,20240917,126,20,17830.26,False
9358,28,5,20250221,103,20,14575.53,False
9359,28,5,20250727,97,20,13726.47,False
9360,28,5,20251231,97,20,13726.47,False
9361,263,2,20230101,60,20,1226.40,False
9362,263,2,20230606,64,20,1308.16,False
9363,263,2,20231109,58,20,1185.52,False
9364,263,2,20240414,55,20,1124.20,False
9365,263,2,20240917,64,20,1308.16,False
9366,263,2,20250221,56,20,1144.64,False
9367,263,2,20250727,82,20,1676.08,False
9368,263,2,20251231,92,20,1880.48,False
9369,517,9,20230101,47,10,36882.78,False
9370,517,9,20230606,41,10,32174.34,False
9371,517,9,20231109,42,10,32959.08,False
9372,517,9,20240414,42,10,32959.08,False
9373,517,9,20240917,41,10,32174.34,False
9374,517,9,20250221,47,10,36882.78,False
9375,517,9,20250727,43,10,33743.82,False
9376,517,9,20251231,47,10,36882.78,False
9377,719,12,20230101,221,100,1376.83,False
9378,719,12,20230606,168,100,1046.64,False
9379,719,12,20231109,112,100,697.76,False
9380,719,12,20240414,33,100,205.59,True
9381,719,12,20240917,31,100,193.13,True
9382,719,12,20250221,71,100,442.33,True
9383,719,12,20250727,122,100,760.06,False
9384,719,12,20251231,152,100,946.96,False
9385,660,8,20230101,144,25,13088.16,False
9386,660,8,20230606,132,25,11997.48,False
9387,660,8,20231109,136,25,12361.04,False
9388,660,8,20240414,138,25,12542.82,False
9389,660,8,20240917,122,25,11088.58,False
9390,660,8,20250221,121,25,10997.69,False
9391,660,8,20250727,154,25,13997.06,False
9392,660,8,20251231,161,25,14633.29,False
9393,21,9,20230101,184,75,11474.24,False
9394,21,9,20230606,182,75,11349.52,False
9395,21,9,20231109,183,75,11411.88,False
9396,21,9,20240414,170,75,10601.20,False
9397,21,9,20240917,227,75,14155.72,False
9398,21,9,20250221,194,75,12097.84,False
9399,21,9,20250727,201,75,12534.36,False
9400,21,9,20251231,200,75,12472.00,False
9401,335,6,20230101,90,25,36418.50,False
9402,335,6,20230606,97,25,39251.05,False
9403,335,6,20231109,93,25,37632.45,False
9404,335,6,20240414,64,25,25897.60,False
9405,335,6,20240917,53,25,21446.45,False
9406,335,6,20250221,44,25,17804.60,False
9407,335,6,20250727,55,25,22255.75,False
9408,335,6,20251231,58,25,23469.70,False
9409,882,9,20230101,147,50,25847.01,False
9410,882,9,20230606,122,50,21451.26,False
9411,882,9,20231109,128,50,22506.24,False
9412,882,9,20240414,162,50,28484.46,False
9413,882,9,20240917,121,50,21275.43,False
9414,882,9,20250221,110,50,19341.30,False
9415,882,9,20250727,93,50,16352.19,False
9416,882,9,20251231,54,50,9494.82,False
9417,754,8,20230101,40,25,11340.40,False
9418,754,8,20230606,38,25,10773.38,False
9419,754,8,20231109,30,25,8505.30,False
9420,754,8,20240414,36,25,10206.36,False
9421,754,8,20240917,35,25,9922.85,False
9422,754,8,20250221,34,25,9639.34,False
9423,754,8,20250727,25,25,7087.75,False
9424,754,8,20251231,16,25,4536.16,True
9425,278,6,20230101,116,50,1929.08,False
9426,278,6,20230606,98,50,1629.74,False
9427,278,6,20231109,79,50,1313.77,False
9428,278,6,20240414,79,50,1313.77,False
9429,278,6,20240917,97,50,1613.11,False
9430,278,6,20250221,134,50,2228.42,False
9431,278,6,20250727,159,50,2644.17,False
9432,278,6,20251231,145,50,2411.35,False
9433,312,2,20230101,204,50,60263.64,False
9434,312,2,20230606,236,50,69716.76,False
9435,312,2,20231109,243,50,71784.63,False
9436,312,2,20240414,223,50,65876.43,False
9437,312,2,20240917,167,50,49333.47,False
9438,312,2,20250221,103,50,30427.23,False
9439,312,2,20250727,120,50,35449.20,False
9440,312,2,20251231,157,50,46379.37,False
9441,508,5,20230101,486,75,427135.68,False
9442,508,5,20230606,476,75,418346.88,False
9443,508,5,20231109,422,75,370887.36,False
9444,508,5,20240414,440,75,386707.20,False
9445,508,5,20240917,430,75,377918.40,False
9446,508,5,20250221,366,75,321670.08,False
9447,508,5,20250727,366,75,321670.08,False
9448,508,5,20251231,327,75,287393.76,False
9449,388,4,20230101,42,10,3575.88,False
9450,388,4,20230606,36,10,3065.04,False
9451,388,4,20231109,34,10,2894.76,False
9452,388,4,20240414,38,10,3235.32,False
9453,388,4,20240917,29,10,2469.06,False
9454,388,4,20250221,24,10,2043.36,False
9455,388,4,20250727,26,10,2213.64,False
9456,388,4,20251231,20,10,1702.80,False
9457,199,7,20230101,40,20,542.80,False
9458,199,7,20230606,25,20,339.25,False
9459,199,7,20231109,26,20,352.82,False
9460,199,7,20240414,24,20,325.68,False
9461,199,7,20240917,29,20,393.53,False
9462,199,7,20250221,25,20,339.25,False
9463,199,7,20250727,31,20,420.67,False
9464,199,7,20251231,50,20,678.50,False
9465,968,11,20230101,9,20,309.33,True
9466,968,11,20230606,0,20,0.00,True
9467,968,11,20231109,0,20,0.00,True
9468,968,11,20240414,14,20,481.18,True
9469,968,11,20240917,17,20,584.29,True
9470,968,11,20250221,19,20,653.03,True
9471,968,11,20250727,17,20,584.29,True
9472,968,11,20251231,14,20,481.18,True
9473,733,1,20230101,56,20,6669.60,False
9474,733,1,20230606,67,20,7979.70,False
9475,733,1,20231109,55,20,6550.50,False
9476,733,1,20240414,41,20,4883.10,False
9477,733,1,20240917,46,20,5478.60,False
9478,733,1,20250221,56,20,6669.60,False
9479,733,1,20250727,69,20,8217.90,False
9480,733,1,20251231,78,20,9289.80,False
9481,112,1,20230101,278,50,11083.86,False
9482,112,1,20230606,298,50,11881.26,False
9483,112,1,20231109,250,50,9967.50,False
9484,112,1,20240414,259,50,10326.33,False
9485,112,1,20240917,260,50,10366.20,False
9486,112,1,20250221,295,50,11761.65,False
9487,112,1,20250727,353,50,14074.11,False
9488,112,1,20251231,358,50,14273.46,False
9489,197,5,20230101,400,100,14260.00,False
9490,197,5,20230606,405,100,14438.25,False
9491,197,5,20231109,408,100,14545.20,False
9492,197,5,20240414,367,100,13083.55,False
9493,197,5,20240917,329,100,11728.85,False
9494,197,5,20250221,280,100,9982.00,False
9495,197,5,20250727,234,100,8342.10,False
9496,197,5,20251231,169,100,6024.85,False
9497,415,4,20230101,236,50,46593.48,False
9498,415,4,20230606,206,50,40670.58,False
9499,415,4,20231109,231,50,45606.33,False
9500,415,4,20240414,206,50,40670.58,False
9501,415,4,20240917,170,50,33563.10,False
9502,415,4,20250221,145,50,28627.35,False
9503,415,4,20250727,141,50,27837.63,False
9504,415,4,20251231,145,50,28627.35,False
9505,810,1,20230101,166,50,9714.32,False
9506,810,1,20230606,221,50,12932.92,False
9507,810,1,20231109,207,50,12113.64,False
9508,810,1,20240414,210,50,12289.20,False
9509,810,1,20240917,169,50,9889.88,False
9510,810,1,20250221,189,50,11060.28,False
9511,810,1,20250727,156,50,9129.12,False
9512,810,1,20251231,174,50,10182.48,False
9513,840,4,20230101,221,100,25132.12,False
9514,840,4,20230606,230,100,26155.60,False
9515,840,4,20231109,236,100,26837.92,False
9516,840,4,20240414,282,100,32069.04,False
9517,840,4,20240917,142,100,16148.24,False
9518,840,4,20250221,221,100,25132.12,False
9519,840,4,20250727,306,100,34798.32,False
9520,840,4,20251231,237,100,26951.64,False
9521,780,6,20230101,53,10,2370.69,False
9522,780,6,20230606,60,10,2683.80,False
9523,780,6,20231109,55,10,2460.15,False
9524,780,6,20240414,60,10,2683.80,False
9525,780,6,20240917,58,10,2594.34,False
9526,780,6,20250221,50,10,2236.50,False
9527,780,6,20250727,50,10,2236.50,False
9528,780,6,20251231,52,10,2325.96,False
9529,687,2,20230101,419,100,81474.55,False
9530,687,2,20230606,413,100,80307.85,False
9531,687,2,20231109,433,100,84196.85,False
9532,687,2,20240414,405,100,78752.25,False
9533,687,2,20240917,388,100,75446.60,False
9534,687,2,20250221,343,100,66696.35,False
9535,687,2,20250727,331,100,64362.95,False
9536,687,2,20251231,359,100,69807.55,False
9537,885,12,20230101,145,50,21433.90,False
9538,885,12,20230606,145,50,21433.90,False
9539,885,12,20231109,137,50,20251.34,False
9540,885,12,20240414,145,50,21433.90,False
9541,885,12,20240917,113,50,16703.66,False
9542,885,12,20250221,191,50,28233.62,False
9543,885,12,20250727,200,50,29564.00,False
9544,885,12,20251231,201,50,29711.82,False
9545,295,12,20230101,143,25,787.93,False
9546,295,12,20230606,133,25,732.83,False
9547,295,12,20231109,131,25,721.81,False
9548,295,12,20240414,124,25,683.24,False
9549,295,12,20240917,131,25,721.81,False
9550,295,12,20250221,125,25,688.75,False
9551,295,12,20250727,126,25,694.26,False
9552,295,12,20251231,123,25,677.73,False
9553,203,6,20230101,136,20,44915.36,False
9554,203,6,20230606,113,20,37319.38,False
9555,203,6,20231109,111,20,36658.86,False
9556,203,6,20240414,98,20,32365.48,False
9557,203,6,20240917,82,20,27081.32,False
9558,203,6,20250221,80,20,26420.80,False
9559,203,6,20250727,69,20,22787.94,False
9560,203,6,20251231,81,20,26751.06,False
9561,27,6,20230101,90,20,1698.30,False
9562,27,6,20230606,63,20,1188.81,False
9563,27,6,20231109,72,20,1358.64,False
9564,27,6,20240414,70,20,1320.90,False
9565,27,6,20240917,71,20,1339.77,False
9566,27,6,20250221,69,20,1302.03,False
9567,27,6,20250727,55,20,1037.85,False
9568,27,6,20251231,57,20,1075.59,False
9569,202,4,20230101,113,25,8291.94,False
9570,202,4,20230606,101,25,7411.38,False
9571,202,4,20231109,102,25,7484.76,False
9572,202,4,20240414,96,25,7044.48,False
9573,202,4,20240917,88,25,6457.44,False
9574,202,4,20250221,88,25,6457.44,False
9575,202,4,20250727,74,25,5430.12,False
9576,202,4,20251231,81,25,5943.78,False
9577,40,12,20230101,76,20,2300.52,False
9578,40,12,20230606,79,20,2391.33,False
9579,40,12,20231109,88,20,2663.76,False
9580,40,12,20240414,91,20,2754.57,False
9581,40,12,20240917,100,20,3027.00,False
9582,40,12,20250221,102,20,3087.54,False
9583,40,12,20250727,94,20,2845.38,False
9584,40,12,20251231,95,20,2875.65,False
9585,902,12,20230101,140,50,2921.80,False
9586,902,12,20230606,134,50,2796.58,False
9587,902,12,20231109,145,50,3026.15,False
9588,902,12,20240414,153,50,3193.11,False
9589,902,12,20240917,170,50,3547.90,False
9590,902,12,20250221,214,50,4466.18,False
9591,902,12,20250727,213,50,4445.31,False
9592,902,12,20251231,203,50,4236.61,False
9593,80,1,20230101,41,10,888.88,False
9594,80,1,20230606,45,10,975.60,False
9595,80,1,20231109,42,10,910.56,False
9596,80,1,20240414,41,10,888.88,False
9597,80,1,20240917,40,10,867.20,False
9598,80,1,20250221,44,10,953.92,False
9599,80,1,20250727,48,10,1040.64,False
9600,80,1,20251231,53,10,1149.04,False
9601,943,3,20230101,34,10,3472.42,False
9602,943,3,20230606,32,10,3268.16,False
9603,943,3,20231109,23,10,2348.99,False
9604,943,3,20240414,23,10,2348.99,False
9605,943,3,20240917,24,10,2451.12,False
9606,943,3,20250221,11,10,1123.43,False
9607,943,3,20250727,19,10,1940.47,False
9608,943,3,20251231,9,10,919.17,True
9609,57,1,20230101,305,75,13898.85,False
9610,57,1,20230606,295,75,13443.15,False
9611,57,1,20231109,348,75,15858.36,False
9612,57,1,20240414,292,75,13306.44,False
9613,57,1,20240917,330,75,15038.10,False
9614,57,1,20250221,278,75,12668.46,False
9615,57,1,20250727,270,75,12303.90,False
9616,57,1,20251231,305,75,13898.85,False
9617,160,8,20230101,46,25,379.96,False
9618,160,8,20230606,46,25,379.96,False
9619,160,8,20231109,36,25,297.36,False
9620,160,8,20240414,0,25,0.00,True
9621,160,8,20240917,0,25,0.00,True
9622,160,8,20250221,0,25,0.00,True
9623,160,8,20250727,0,25,0.00,True
9624,160,8,20251231,6,25,49.56,True
9625,216,11,20230101,119,75,2265.76,False
9626,216,11,20230606,141,75,2684.64,False
9627,216,11,20231109,100,75,1904.00,False
9628,216,11,20240414,101,75,1923.04,False
9629,216,11,20240917,29,75,552.16,True
9630,216,11,20250221,24,75,456.96,True
9631,216,11,20250727,19,75,361.76,True
9632,216,11,20251231,0,75,0.00,True
9633,241,9,20230101,205,100,9247.55,False
9634,241,9,20230606,165,100,7443.15,False
9635,241,9,20231109,188,100,8480.68,False
9636,241,9,20240414,180,100,8119.80,False
9637,241,9,20240917,199,100,8976.89,False
9638,241,9,20250221,227,100,10239.97,False
9639,241,9,20250727,300,100,13533.00,False
9640,241,9,20251231,272,100,12269.92,False
9641,353,5,20230101,112,25,8001.28,False
9642,353,5,20230606,121,25,8644.24,False
9643,353,5,20231109,110,25,7858.40,False
9644,353,5,20240414,104,25,7429.76,False
9645,353,5,20240917,104,25,7429.76,False
9646,353,5,20250221,107,25,7644.08,False
9647,353,5,20250727,111,25,7929.84,False
9648,353,5,20251231,87,25,6215.28,False
9649,567,2,20230101,36,25,6147.72,False
9650,567,2,20230606,52,25,8880.04,False
9651,567,2,20231109,70,25,11953.90,False
9652,567,2,20240414,74,25,12636.98,False
9653,567,2,20240917,91,25,15540.07,False
9654,567,2,20250221,100,25,17077.00,False
9655,567,2,20250727,98,25,16735.46,False
9656,567,2,20251231,117,25,19980.09,False
9657,76,5,20230101,55,10,792.00,False
9658,76,5,20230606,53,10,763.20,False
9659,76,5,20231109,48,10,691.20,False
9660,76,5,20240414,42,10,604.80,False
9661,76,5,20240917,44,10,633.60,False
9662,76,5,20250221,46,10,662.40,False
9663,76,5,20250727,45,10,648.00,False
9664,76,5,20251231,51,10,734.40,False
9665,98,9,20230101,298,100,185993.72,False
9666,98,9,20230606,388,100,242166.32,False
9667,98,9,20231109,296,100,184745.44,False
9668,98,9,20240414,285,100,177879.90,False
9669,98,9,20240917,216,100,134814.24,False
9670,98,9,20250221,159,100,99238.26,False
9671,98,9,20250727,154,100,96117.56,False
