"purchase_key","purchase_order_id","supplier_key","product_key","order_date_key","received_date_key","quantity","unit_cost","purchase_value","lead_time_days"
7139,"PO007139",65,84,20231020,20231107,500,10.01,5005.00,18
7140,"PO007140",63,162,20240320,20240413,50,410.05,20502.50,24
7141,"PO007141",55,682,20251019,20251104,1000,771.90,771900.00,16
7142,"PO007142",77,333,20240222,20240305,100,4.87,487.00,12
7143,"PO007143",102,276,20241216,20250112,150,244.47,36670.50,27
7144,"PO007144",83,826,20240306,20240331,1000,5.53,5530.00,25
7145,"PO007145",120,638,20250425,20250507,150,100.23,15034.50,12
7146,"PO007146",40,339,20240612,20240705,150,176.62,26493.00,23
7147,"PO007147",11,689,20230818,20230921,1000,712.62,712620.00,34
7148,"PO007148",40,73,20230810,20230826,50,128.14,6407.00,16
7149,"PO007149",95,41,20230916,20230923,50,150.00,7500.00,7
7150,"PO007150",69,670,20250507,20250511,100,692.48,69248.00,4
7151,"PO007151",38,613,20230319,20230320,750,109.45,82087.50,1
7152,"PO007152",116,316,20230814,20230825,50,230.84,11542.00,11
7153,"PO007153",19,64,20240918,20241008,1000,91.77,91770.00,20
7154,"PO007154",20,163,20230529,20230604,100,15.67,1567.00,6
7155,"PO007155",24,780,20250125,20250212,50,46.61,2330.50,18
7156,"PO007156",106,257,20251025,20251117,150,52.79,7918.50,23
7157,"PO007157",120,638,20250208,20250223,50,96.74,4837.00,15
7158,"PO007158",76,454,20250520,20250608,300,4.11,1233.00,19
7159,"PO007159",46,757,20250606,20250624,150,95.33,14299.50,18
7160,"PO007160",65,286,20230412,20230424,100,40.34,4034.00,12
7161,"PO007161",108,655,20230610,20230616,500,85.85,42925.00,6
7162,"PO007162",16,304,20240329,20240413,100,289.40,28940.00,15
7163,"PO007163",113,535,20231027,20231113,750,327.41,245557.50,17
7164,"PO007164",3,793,20250101,20250115,1000,143.36,143360.00,14
7165,"PO007165",73,259,20241214,20250105,300,55.28,16584.00,22
7166,"PO007166",18,498,20250721,20250813,1000,66.94,66940.00,23
7167,"PO007167",101,71,20230311,20230331,150,697.92,104688.00,20
7168,"PO007168",67,47,20241212,20241220,50,48.13,2406.50,8
7169,"PO007169",70,251,20241123,20241214,500,84.99,42495.00,21
7170,"PO007170",85,208,20250703,20250715,50,179.35,8967.50,12
7171,"PO007171",77,458,20231130,20231209,750,17.49,13117.50,9
7172,"PO007172",42,296,20231010,20231110,200,55.90,11180.00,31
7173,"PO007173",63,455,20230712,20230809,750,205.30,153975.00,28
7174,"PO007174",101,71,20230423,20230515,50,738.65,36932.50,22
7175,"PO007175",23,800,20241202,20241205,750,52.43,39322.50,3
7176,"PO007176",39,132,20230131,20230216,1000,64.79,64790.00,16
7177,"PO007177",73,445,20251129,20251218,750,64.63,48472.50,19
7178,"PO007178",32,164,20240619,20240701,500,473.47,236735.00,12
7179,"PO007179",64,6,20230428,20230508,300,146.66,43998.00,10
7180,"PO007180",56,797,20240211,20240213,150,186.00,27900.00,2
7181,"PO007181",43,204,20250522,20250601,500,243.01,121505.00,10
7182,"PO007182",106,663,20240305,20240323,50,114.54,5727.00,18
7183,"PO007183",14,245,20240728,20240805,200,82.38,16476.00,8
7184,"PO007184",54,108,20230129,20230304,750,211.99,158992.50,34
7185,"PO007185",72,538,20241012,20241013,300,27.79,8337.00,1
7186,"PO007186",103,311,20230116,20230121,150,122.78,18417.00,5
7187,"PO007187",72,763,20230502,20230510,750,651.19,488392.50,8
7188,"PO007188",44,694,20240326,20240421,150,13.46,2019.00,26
7189,"PO007189",110,112,20251017,20251031,1000,39.41,39410.00,14
7190,"PO007190",5,957,20230316,20230326,50,86.53,4326.50,10
7191,"PO007191",88,989,20240911,20241001,1000,886.06,886060.00,20
7192,"PO007192",39,368,20240525,20240612,50,278.16,13908.00,18
7193,"PO007193",31,805,20240807,20240820,200,105.76,21152.00,13
7194,"PO007194",31,317,20230821,20230901,150,60.73,9109.50,11
7195,"PO007195",94,912,20230706,20230727,100,225.25,22525.00,21
7196,"PO007196",33,223,20251227,20260118,1000,42.90,42900.00,22
7197,"PO007197",36,422,20240722,20240812,50,101.23,5061.50,21
7198,"PO007198",14,271,20250812,20250819,750,81.74,61305.00,7
7199,"PO007199",59,645,20250825,20250913,750,27.43,20572.50,19
7200,"PO007200",67,629,20230920,20231001,750,98.35,73762.50,11
7201,"PO007201",84,878,20230620,20230719,1000,8.25,8250.00,29
7202,"PO007202",25,967,20240322,20240412,200,464.69,92938.00,21
7203,"PO007203",58,327,20241117,20241130,1000,30.98,30980.00,13
7204,"PO007204",15,174,20230725,20230803,500,37.41,18705.00,9
7205,"PO007205",61,328,20240928,20241029,200,31.81,6362.00,31
7206,"PO007206",100,459,20241211,20241225,1000,61.90,61900.00,14
7207,"PO007207",92,22,20231213,20231217,300,591.23,177369.00,4
7208,"PO007208",116,602,20240929,20241012,100,85.46,8546.00,13
7209,"PO007209",16,894,20250215,20250227,150,169.17,25375.50,12
7210,"PO007210",19,220,20230430,20230520,300,139.15,41745.00,20
7211,"PO007211",93,12,20250415,20250503,200,10.63,2126.00,18
7212,"PO007212",6,969,20240601,20240615,1000,33.93,33930.00,14
7213,"PO007213",39,500,20251115,20251202,150,56.37,8455.50,17
7214,"PO007214",7,436,20231125,20231216,150,293.04,43956.00,21
7215,"PO007215",81,777,20230910,20230918,750,7.74,5805.00,8
7216,"PO007216",58,754,20230102,20230118,750,277.10,207825.00,16
7217,"PO007217",55,703,20250817,20250906,150,10.81,1621.50,20
7218,"PO007218",61,328,20250423,20250518,150,29.68,4452.00,25
7219,"PO007219",32,401,20251012,20251022,100,77.24,7724.00,10
7220,"PO007220",88,58,20250211,20250303,500,22.08,11040.00,20
7221,"PO007221",62,612,20240316,20240414,300,107.31,32193.00,29
7222,"PO007222",12,312,20251110,20251127,150,299.16,44874.00,17
7223,"PO007223",38,613,20240402,20240403,300,102.96,30888.00,1
7224,"PO007224",33,366,20240212,20240309,1000,434.84,434840.00,26
7225,"PO007225",41,840,20230208,20230224,200,108.78,21756.00,16
7226,"PO007226",42,952,20250405,20250505,50,1.70,85.00,30
7227,"PO007227",29,890,20251006,20251017,1000,82.32,82320.00,11
7228,"PO007228",46,772,20240401,20240416,200,79.53,15906.00,15
7229,"PO007229",34,61,20250427,20250518,1000,26.06,26060.00,21
7230,"PO007230",47,82,20230420,20230430,300,27.42,8226.00,10
7231,"PO007231",91,795,20250211,20250307,200,15.06,3012.00,24
7232,"PO007232",20,821,20251224,20251229,100,80.37,8037.00,5
7233,"PO007233",79,901,20231026,20231128,300,49.35,14805.00,33
7234,"PO007234",78,432,20250605,20250627,1000,184.04,184040.00,22
7235,"PO007235",111,161,20240829,20241007,50,179.62,8981.00,39
7236,"PO007236",83,330,20240106,20240131,150,22.16,3324.00,25
7237,"PO007237",59,930,20240621,20240708,1000,26.36,26360.00,17
7238,"PO007238",88,575,20240520,20240612,200,9.38,1876.00,23
7239,"PO007239",94,269,20250425,20250515,50,29.77,1488.50,20
7240,"PO007240",28,37,20240623,20240720,50,162.58,8129.00,27
7241,"PO007241",60,196,20240508,20240601,300,49.50,14850.00,24
7242,"PO007242",58,166,20230201,20230217,200,7.92,1584.00,16
7243,"PO007243",49,677,20230316,20230406,100,109.71,10971.00,21
7244,"PO007244",66,869,20250807,20250809,300,9.57,2871.00,2
7245,"PO007245",119,503,20240506,20240509,300,118.31,35493.00,3
7246,"PO007246",25,967,20230611,20230704,200,477.36,95472.00,23
7247,"PO007247",44,946,20240421,20240518,300,140.56,42168.00,27
7248,"PO007248",55,682,20240812,20240904,1000,750.37,750370.00,23
7249,"PO007249",21,53,20250101,20250121,500,24.48,12240.00,20
7250,"PO007250",13,588,20240301,20240319,100,139.21,13921.00,18
7251,"PO007251",105,852,20241215,20250102,200,35.58,7116.00,18
7252,"PO007252",50,374,20230123,20230210,1000,624.21,624210.00,18
7253,"PO007253",67,693,20240813,20240822,200,315.37,63074.00,9
7254,"PO007254",33,80,20250725,20250819,150,22.56,3384.00,25
7255,"PO007255",60,326,20230703,20230730,300,10.73,3219.00,27
7256,"PO007256",36,717,20250330,20250420,300,640.90,192270.00,21
7257,"PO007257",58,807,20251002,20251023,300,60.93,18279.00,21
7258,"PO007258",11,689,20240123,20240223,50,761.83,38091.50,31
7259,"PO007259",93,211,20250105,20250119,500,145.00,72500.00,14
7260,"PO007260",46,761,20250213,20250305,1000,254.09,254090.00,20
7261,"PO007261",92,105,20250324,20250402,500,141.79,70895.00,9
7262,"PO007262",11,118,20250629,20250729,300,76.71,23013.00,30
7263,"PO007263",80,461,20240906,20240913,300,224.36,67308.00,7
7264,"PO007264",75,460,20240821,20240914,150,123.92,18588.00,24
7265,"PO007265",82,744,20230426,20230521,500,561.38,280690.00,25
7266,"PO007266",50,841,20241222,20250111,500,30.69,15345.00,20
7267,"PO007267",43,76,20231008,20231016,750,14.31,10732.50,8
7268,"PO007268",20,163,20250610,20250616,300,17.04,5112.00,6
7269,"PO007269",113,193,20241231,20250108,200,34.64,6928.00,8
7270,"PO007270",67,419,20240817,20240827,300,31.37,9411.00,10
7271,"PO007271",16,304,20240617,20240624,300,296.53,88959.00,7
7272,"PO007272",61,322,20251211,20260103,50,31.59,1579.50,23
7273,"PO007273",43,727,20241017,20241026,300,48.31,14493.00,9
7274,"PO007274",95,998,20250710,20250721,50,82.74,4137.00,11
7275,"PO007275",97,831,20240205,20240221,300,4.12,1236.00,16
7276,"PO007276",50,733,20230114,20230131,500,117.48,58740.00,17
7277,"PO007277",42,497,20241124,20241228,500,3.09,1545.00,34
7278,"PO007278",66,729,20230301,20230302,750,71.44,53580.00,1
7279,"PO007279",111,833,20250929,20251107,750,28.13,21097.50,39
7280,"PO007280",104,718,20241105,20241124,500,66.42,33210.00,19
7281,"PO007281",48,730,20250304,20250318,50,307.88,15394.00,14
7282,"PO007282",18,881,20241016,20241113,100,69.60,6960.00,28
7283,"PO007283",50,652,20240922,20241013,750,47.92,35940.00,21
7284,"PO007284",57,254,20241209,20241227,100,455.84,45584.00,18
7285,"PO007285",30,591,20230830,20230918,500,38.76,19380.00,19
7286,"PO007286",73,490,20240701,20240717,1000,2.24,2240.00,16
7287,"PO007287",96,200,20240803,20240815,50,25.24,1262.00,12
7288,"PO007288",78,194,20250614,20250703,300,94.29,28287.00,19
7289,"PO007289",5,660,20240829,20240908,300,89.62,26886.00,10
7290,"PO007290",51,641,20250126,20250130,1000,68.37,68370.00,4
7291,"PO007291",66,434,20251021,20251023,750,32.83,24622.50,2
7292,"PO007292",13,685,20240507,20240522,150,7.74,1161.00,15
7293,"PO007293",60,828,20230210,20230310,300,169.60,50880.00,28
7294,"PO007294",74,511,20250811,20250821,150,512.28,76842.00,10
7295,"PO007295",41,473,20240213,20240229,750,167.31,125482.50,16
7296,"PO007296",104,239,20230107,20230130,200,553.60,110720.00,23
7297,"PO007297",56,418,20230225,20230226,200,28.05,5610.00,1
7298,"PO007298",62,942,20230720,20230818,150,69.08,10362.00,29
7299,"PO007299",78,432,20241007,20241022,500,198.29,99145.00,15
7300,"PO007300",82,504,20231111,20231206,750,492.90,369675.00,25
7301,"PO007301",105,101,20240422,20240516,500,75.29,37645.00,24
7302,"PO007302",49,677,20231003,20231026,1000,110.33,110330.00,23
7303,"PO007303",77,530,20240707,20240718,100,155.50,15550.00,11
7304,"PO007304",36,527,20231005,20231023,150,94.19,14128.50,18
7305,"PO007305",54,299,20240320,20240423,50,242.02,12101.00,34
7306,"PO007306",62,942,20241023,20241124,100,69.57,6957.00,32
7307,"PO007307",107,675,20230708,20230805,50,65.37,3268.50,28
7308,"PO007308",58,327,20250531,20250618,750,32.85,24637.50,18
7309,"PO007309",13,448,20240210,20240228,200,207.29,41458.00,18
7310,"PO007310",39,820,20230130,20230213,100,41.68,4168.00,14
7311,"PO007311",11,689,20231221,20240121,50,753.25,37662.50,31
7312,"PO007312",86,394,20241017,20241027,750,9.94,7455.00,10
7313,"PO007313",78,432,20230913,20230929,150,196.28,29442.00,16
7314,"PO007314",68,100,20230216,20230224,100,272.71,27271.00,8
7315,"PO007315",7,690,20250703,20250723,200,61.98,12396.00,20
7316,"PO007316",43,204,20250312,20250323,50,240.04,12002.00,11
7317,"PO007317",13,947,20251026,20251109,200,54.36,10872.00,14
7318,"PO007318",59,861,20251014,20251027,750,195.01,146257.50,13
7319,"PO007319",79,470,20230729,20230901,150,366.37,54955.50,34
7320,"PO007320",94,742,20231105,20231126,50,47.26,2363.00,21
7321,"PO007321",94,855,20230923,20231018,750,12.05,9037.50,25
7322,"PO007322",41,840,20240225,20240309,750,116.41,87307.50,13
7323,"PO007323",70,28,20230922,20231013,50,135.44,6772.00,21
7324,"PO007324",83,247,20250206,20250303,1000,92.14,92140.00,25
7325,"PO007325",104,786,20240111,20240201,1000,175.02,175020.00,21
7326,"PO007326",77,600,20250325,20250403,100,468.48,46848.00,9
7327,"PO007327",60,190,20230906,20231002,750,30.70,23025.00,26
7328,"PO007328",109,706,20230509,20230523,300,25.19,7557.00,14
7329,"PO007329",120,638,20231001,20231014,150,103.64,15546.00,13
7330,"PO007330",91,787,20230425,20230517,500,261.94,130970.00,22
7331,"PO007331",54,198,20250102,20250203,300,14.47,4341.00,32
7332,"PO007332",94,742,20240101,20240126,100,45.45,4545.00,25
7333,"PO007333",80,874,20250524,20250601,100,74.20,7420.00,8
7334,"PO007334",61,328,20231119,20231215,100,31.56,3156.00,26
7335,"PO007335",106,839,20251101,20251123,150,29.38,4407.00,22
7336,"PO007336",80,996,20240109,20240114,750,651.87,488902.50,5
7337,"PO007337",42,219,20230209,20230311,50,164.39,8219.50,30
7338,"PO007338",75,460,20240308,20240405,100,123.76,12376.00,28
7339,"PO007339",38,601,20250530,20250601,500,718.52,359260.00,2
7340,"PO007340",30,351,20230902,20230924,750,23.43,17572.50,22
7341,"PO007341",60,439,20250115,20250216,100,606.19,60619.00,32
7342,"PO007342",42,485,20230925,20231029,50,50.14,2507.00,34
7343,"PO007343",99,303,20250504,20250511,500,429.35,214675.00,7
7344,"PO007344",50,832,20231109,20231125,100,43.51,4351.00,16
7345,"PO007345",73,490,20241117,20241212,200,2.31,462.00,25
7346,"PO007346",84,123,20250423,20250516,50,108.37,5418.50,23
7347,"PO007347",76,480,20251129,20251219,50,153.69,7684.50,20
7348,"PO007348",25,879,20230602,20230623,150,9.16,1374.00,21
7349,"PO007349",2,443,20250323,20250416,100,7.69,769.00,24
7350,"PO007350",101,488,20240519,20240608,1000,13.85,13850.00,20
7351,"PO007351",37,474,20250420,20250507,500,20.00,10000.00,17
7352,"PO007352",20,280,20230219,20230225,150,134.27,20140.50,6
7353,"PO007353",89,464,20230721,20230809,150,133.69,20053.50,19
7354,"PO007354",57,331,20240907,20240929,300,544.08,163224.00,22
7355,"PO007355",99,534,20230917,20231003,500,53.38,26690.00,16
7356,"PO007356",66,662,20230210,20230214,300,80.53,24159.00,4
7357,"PO007357",31,572,20240828,20240910,750,673.70,505275.00,13
7358,"PO007358",118,308,20240107,20240206,750,344.55,258412.50,30
7359,"PO007359",1,170,20251030,20251115,200,200.27,40054.00,16
7360,"PO007360",83,774,20230329,20230427,150,601.17,90175.50,29
7361,"PO007361",80,83,20250124,20250127,1000,437.96,437960.00,3
7362,"PO007362",73,490,20231209,20231229,300,2.29,687.00,20
7363,"PO007363",108,116,20240209,20240223,500,850.79,425395.00,14
7364,"PO007364",6,714,20241204,20241218,750,372.89,279667.50,14
7365,"PO007365",16,385,20230423,20230430,300,9.73,2919.00,7
7366,"PO007366",56,277,20250826,20250827,750,440.63,330472.50,1
7367,"PO007367",101,539,20241019,20241109,50,648.68,32434.00,21
7368,"PO007368",104,35,20240927,20241017,500,235.77,117885.00,20
7369,"PO007369",58,630,20250614,20250630,50,73.55,3677.50,16
7370,"PO007370",89,631,20250609,20250622,750,51.41,38557.50,13
7371,"PO007371",85,338,20230404,20230419,100,112.36,11236.00,15
7372,"PO007372",61,29,20231215,20240108,300,403.69,121107.00,24
7373,"PO007373",80,461,20251209,20251212,200,216.90,43380.00,3
7374,"PO007374",36,75,20250228,20250316,500,12.54,6270.00,16
7375,"PO007375",1,791,20230702,20230721,300,30.64,9192.00,19
7376,"PO007376",67,466,20241026,20241104,200,363.84,72768.00,9
7377,"PO007377",53,253,20230824,20230910,50,87.02,4351.00,17
7378,"PO007378",26,687,20241205,20241229,1000,187.84,187840.00,24
7379,"PO007379",44,201,20250630,20250729,150,29.67,4450.50,29
7380,"PO007380",72,961,20240604,20240608,500,701.53,350765.00,4
7381,"PO007381",117,359,20240429,20240523,500,208.42,104210.00,24
7382,"PO007382",40,167,20240804,20240826,500,35.13,17565.00,22
7383,"PO007383",92,128,20241016,20241025,200,89.63,17926.00,9
7384,"PO007384",61,870,20250206,20250302,500,21.94,10970.00,24
7385,"PO007385",17,209,20251101,20251118,200,6.44,1288.00,17
7386,"PO007386",95,266,20230511,20230521,1000,10.88,10880.00,10
7387,"PO007387",32,164,20230505,20230513,100,491.78,49178.00,8
7388,"PO007388",99,303,20240119,20240205,150,460.49,69073.50,17
7389,"PO007389",7,690,20230220,20230313,200,63.31,12662.00,21
7390,"PO007390",103,932,20240404,20240405,100,7.78,778.00,1
7391,"PO007391",47,136,20251125,20251206,150,425.96,63894.00,11
7392,"PO007392",40,73,20240106,20240129,50,126.45,6322.50,23
7393,"PO007393",51,641,20250108,20250113,300,68.68,20604.00,5
7394,"PO007394",39,368,20250314,20250330,50,269.35,13467.50,16
7395,"PO007395",18,702,20240418,20240517,100,32.21,3221.00,29
7396,"PO007396",98,900,20240216,20240308,750,44.08,33060.00,21
7397,"PO007397",61,267,20240102,20240129,100,24.88,2488.00,27
7398,"PO007398",78,707,20240429,20240523,750,13.02,9765.00,24
7399,"PO007399",99,303,20230801,20230814,200,430.49,86098.00,13
7400,"PO007400",13,685,20230214,20230224,200,7.79,1558.00,10
7401,"PO007401",32,741,20251111,20251122,100,21.81,2181.00,11
7402,"PO007402",28,1,20250319,20250414,100,71.67,7167.00,26
7403,"PO007403",67,842,20250125,20250204,300,53.30,15990.00,10
7404,"PO007404",43,926,20250813,20250825,750,27.65,20737.50,12
7405,"PO007405",89,631,20251031,20251118,100,54.96,5496.00,18
7406,"PO007406",45,392,20241225,20250106,50,184.29,9214.50,12
7407,"PO007407",4,291,20250819,20250918,300,29.23,8769.00,30
7408,"PO007408",3,813,20250411,20250426,100,519.97,51997.00,15
7409,"PO007409",57,160,20251208,20251226,50,8.12,406.00,18
7410,"PO007410",101,173,20250620,20250709,750,345.18,258885.00,19
7411,"PO007411",72,62,20250611,20250615,100,243.14,24314.00,4
7412,"PO007412",17,413,20240722,20240806,500,79.64,39820.00,15
7413,"PO007413",106,257,20240524,20240616,300,52.26,15678.00,23
7414,"PO007414",85,293,20240418,20240504,50,176.62,8831.00,16
7415,"PO007415",65,84,20251006,20251023,500,10.10,5050.00,17
7416,"PO007416",77,179,20240511,20240526,500,34.04,17020.00,15
7417,"PO007417",7,915,20240209,20240229,1000,33.50,33500.00,20
7418,"PO007418",48,506,20250125,20250208,750,68.50,51375.00,14
7419,"PO007419",19,836,20251207,20251224,200,7.91,1582.00,17
7420,"PO007420",94,520,20240215,20240309,100,87.02,8702.00,23
7421,"PO007421",103,388,20241016,20241017,50,84.89,4244.50,1
7422,"PO007422",50,733,20240916,20241002,500,115.95,57975.00,16
7423,"PO007423",6,581,20230410,20230423,50,23.18,1159.00,13
7424,"PO007424",55,682,20240728,20240818,750,757.61,568207.50,21
7425,"PO007425",93,146,20250119,20250201,100,7.36,736.00,13
7426,"PO007426",113,17,20240804,20240813,100,57.78,5778.00,9
7427,"PO007427",28,21,20230624,20230718,1000,61.59,61590.00,24
7428,"PO007428",13,933,20240216,20240302,100,37.18,3718.00,15
7429,"PO007429",63,563,20240111,20240202,300,41.70,12510.00,22
7430,"PO007430",71,972,20250927,20251017,150,520.46,78069.00,20
7431,"PO007431",14,129,20240910,20240915,100,366.34,36634.00,5
7432,"PO007432",98,168,20240616,20240704,500,15.34,7670.00,18
7433,"PO007433",107,140,20250408,20250504,100,18.74,1874.00,26
7434,"PO007434",56,598,20240201,20240202,50,297.87,14893.50,1
7435,"PO007435",25,860,20230719,20230809,50,11.01,550.50,21
7436,"PO007436",65,286,20230824,20230907,300,37.02,11106.00,14
7437,"PO007437",77,302,20230912,20230922,100,98.47,9847.00,10
7438,"PO007438",57,431,20240511,20240601,300,474.75,142425.00,21
7439,"PO007439",31,752,20251119,20251204,500,33.53,16765.00,15
7440,"PO007440",15,11,20230924,20231006,100,339.09,33909.00,12
7441,"PO007441",107,131,20250628,20250724,1000,137.86,137860.00,26
7442,"PO007442",3,813,20241027,20241106,150,557.84,83676.00,10
7443,"PO007443",51,516,20240710,20240717,50,29.23,1461.50,7
7444,"PO007444",9,907,20231010,20231018,300,293.76,88128.00,8
7445,"PO007445",113,17,20250103,20250114,1000,55.98,55980.00,11
7446,"PO007446",42,485,20230605,20230711,200,49.93,9986.00,36
7447,"PO007447",63,162,20251015,20251107,300,413.35,124005.00,23
7448,"PO007448",38,613,20250909,20250912,150,110.59,16588.50,3
7449,"PO007449",61,870,20230502,20230531,50,21.95,1097.50,29
7450,"PO007450",44,814,20250805,20250903,300,43.28,12984.00,29
7451,"PO007451",68,467,20230310,20230315,50,95.94,4797.00,5
7452,"PO007452",84,878,20250508,20250604,150,8.38,1257.00,27
7453,"PO007453",82,744,20240302,20240326,500,568.89,284445.00,24
7454,"PO007454",39,55,20231201,20231223,750,82.16,61620.00,22
7455,"PO007455",85,568,20251007,20251021,200,692.92,138584.00,14
7456,"PO007456",94,680,20230609,20230701,100,16.67,1667.00,22
7457,"PO007457",42,219,20230512,20230611,1000,160.60,160600.00,30
7458,"PO007458",40,789,20240110,20240128,150,1.36,204.00,18
7459,"PO007459",66,672,20250823,20250830,100,41.48,4148.00,7
7460,"PO007460",49,941,20251016,20251102,50,27.75,1387.50,17
7461,"PO007461",42,321,20240214,20240316,100,24.05,2405.00,31
7462,"PO007462",104,35,20231128,20231220,100,243.89,24389.00,22
7463,"PO007463",33,223,20251011,20251106,750,43.08,32310.00,26
7464,"PO007464",27,643,20230131,20230212,50,64.54,3227.00,12
7465,"PO007465",42,735,20250813,20250909,750,114.19,85642.50,27
7466,"PO007466",120,205,20240706,20240720,1000,128.08,128080.00,14
7467,"PO007467",87,241,20230730,20230816,300,46.47,13941.00,17
7468,"PO007468",15,11,20240614,20240626,500,330.62,165310.00,12
7469,"PO007469",18,971,20250112,20250201,750,32.89,24667.50,20
7470,"PO007470",119,819,20231108,20231117,50,41.73,2086.50,9
7471,"PO007471",53,253,20230709,20230719,150,86.40,12960.00,10
7472,"PO007472",53,896,20230524,20230609,150,218.84,32826.00,16
7473,"PO007473",60,224,20241201,20241226,500,99.35,49675.00,25
7474,"PO007474",25,879,20230418,20230516,150,9.04,1356.00,28
7475,"PO007475",38,171,20250605,20250608,50,32.34,1617.00,3
7476,"PO007476",31,376,20250729,20250812,50,728.25,36412.50,14
7477,"PO007477",83,561,20250225,20250324,1000,436.89,436890.00,27
7478,"PO007478",66,382,20240612,20240616,1000,2.56,2560.00,4
7479,"PO007479",57,386,20250323,20250411,200,234.90,46980.00,19
7480,"PO007480",16,405,20250625,20250707,500,10.86,5430.00,12
7481,"PO007481",96,956,20241127,20241208,300,209.28,62784.00,11
7482,"PO007482",113,17,20230726,20230808,100,58.74,5874.00,13
7483,"PO007483",88,255,20250829,20250917,500,3.25,1625.00,19
7484,"PO007484",120,804,20250116,20250127,100,138.79,13879.00,11
7485,"PO007485",79,699,20240401,20240511,1000,542.06,542060.00,40
7486,"PO007486",101,990,20251122,20251214,50,130.00,6500.00,22
7487,"PO007487",93,966,20241007,20241023,100,238.37,23837.00,16
7488,"PO007488",75,750,20241212,20250105,500,55.33,27665.00,24
7489,"PO007489",99,19,20230209,20230222,100,256.11,25611.00,13
7490,"PO007490",44,378,20250127,20250222,1000,106.15,106150.00,26
7491,"PO007491",102,858,20241209,20250106,300,17.35,5205.00,28
7492,"PO007492",103,388,20240829,20240903,150,82.55,12382.50,5
7493,"PO007493",65,975,20230717,20230808,50,35.10,1755.00,22
7494,"PO007494",108,116,20240518,20240604,500,857.30,428650.00,17
7495,"PO007495",51,802,20251101,20251107,1000,406.49,406490.00,6
7496,"PO007496",43,926,20231222,20240103,150,25.49,3823.50,12
7497,"PO007497",41,840,20250929,20251015,300,117.29,35187.00,16
7498,"PO007498",17,209,20241210,20241230,750,6.13,4597.50,20
7499,"PO007499",41,207,20230112,20230203,1000,14.59,14590.00,22
7500,"PO007500",11,659,20250706,20250806,500,210.01,105005.00,31
7501,"PO007501",101,799,20240507,20240528,300,37.29,11187.00,21
7502,"PO007502",50,107,20250507,20250522,300,738.00,221400.00,15
7503,"PO007503",37,357,20231101,20231119,200,353.63,70726.00,18
7504,"PO007504",102,381,20240824,20240921,500,242.67,121335.00,28
7505,"PO007505",37,285,20230923,20231011,100,2.07,207.00,18
7506,"PO007506",101,799,20240514,20240606,150,40.22,6033.00,23
7507,"PO007507",68,150,20241114,20241123,200,60.33,12066.00,9
7508,"PO007508",16,894,20240206,20240223,500,174.50,87250.00,17
7509,"PO007509",120,804,20230802,20230815,100,139.36,13936.00,13
7510,"PO007510",63,679,20251104,20251124,500,35.56,17780.00,20
7511,"PO007511",64,222,20250627,20250706,200,488.64,97728.00,9
7512,"PO007512",6,581,20231207,20231216,100,22.72,2272.00,9
7513,"PO007513",112,210,20241204,20241225,50,8.47,423.50,21
7514,"PO007514",46,772,20230727,20230815,500,78.63,39315.00,19
7515,"PO007515",81,668,20240315,20240322,500,13.68,6840.00,7
7516,"PO007516",44,560,20240210,20240307,150,189.08,28362.00,26
7517,"PO007517",56,418,20230929,20231002,750,27.51,20632.50,3
7518,"PO007518",75,622,20251101,20251119,150,254.79,38218.50,18
7519,"PO007519",33,9,20241001,20241025,500,49.86,24930.00,24
7520,"PO007520",119,503,20230701,20230702,150,115.87,17380.50,1
7521,"PO007521",93,202,20250525,20250607,1000,69.92,69920.00,13
7522,"PO007522",76,480,20230304,20230322,100,159.04,15904.00,18
7523,"PO007523",26,687,20250810,20250831,1000,192.82,192820.00,21
7524,"PO007524",25,154,20240507,20240526,300,11.43,3429.00,19
7525,"PO007525",70,811,20230427,20230525,200,171.52,34304.00,28
7526,"PO007526",65,835,20240616,20240704,750,79.53,59647.50,18
7527,"PO007527",21,68,20230302,20230326,750,200.11,150082.50,24
7528,"PO007528",20,540,20230123,20230128,750,140.50,105375.00,5
7529,"PO007529",118,183,20230110,20230219,750,130.99,98242.50,40
7530,"PO007530",108,609,20251118,20251130,500,45.29,22645.00,12
7531,"PO007531",92,105,20250330,20250407,300,147.56,44268.00,8
7532,"PO007532",71,925,20240702,20240723,200,40.51,8102.00,21
7533,"PO007533",78,589,20240722,20240811,200,59.72,11944.00,20
7534,"PO007534",93,146,20230507,20230522,200,7.68,1536.00,15
7535,"PO007535",85,208,20240213,20240228,200,180.42,36084.00,15
7536,"PO007536",78,849,20230520,20230612,100,70.68,7068.00,23
7537,"PO007537",111,979,20251024,20251201,750,178.58,133935.00,38
7538,"PO007538",108,609,20240702,20240721,50,47.63,2381.50,19
7539,"PO007539",60,240,20240409,20240508,50,193.41,9670.50,29
7540,"PO007540",63,455,20230606,20230626,200,203.88,40776.00,20
7541,"PO007541",5,528,20241124,20241210,500,30.70,15350.00,16
7542,"PO007542",31,541,20250809,20250818,150,23.65,3547.50,9
7543,"PO007543",109,287,20240414,20240422,100,12.96,1296.00,8
7544,"PO007544",88,255,20250530,20250625,750,3.05,2287.50,26
7545,"PO007545",101,71,20250531,20250616,750,714.66,535995.00,16
7546,"PO007546",41,279,20250825,20250911,300,15.79,4737.00,17
7547,"PO007547",21,169,20240221,20240309,100,60.61,6061.00,17
